\begin_header
Backscattering file used to find a corresponding Fournier-Forand phase 
function. As described in https://www.oceanopticsbook.info/view/scattering/the-fournier-forand-phase-function
Column headers (depth in m and bb in 1/m):
depth 412	bb440	bb488	bb510	bb532	bb555	bb650	bb676	bb715 
The first data record gives the number of wavelengths and the wavelengths.
\end_header
9	412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
1.87e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.88e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.89e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.90e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.91e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.92e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.93e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.94e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.95e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.96e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.97e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.98e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
1.99e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
2.00e+00	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03	5.00e-03
\end_data
